"日期","收市","開市","高","低","成交量","升跌（%）"
"2015-2-25","18,194.00","18,190.00","18,219.00","18,159.00","75.92K","0.04%"
"2015-2-24","18,186.00","18,082.00","18,207.00","18,076.00","93.42K","0.56%"
"2015-2-23","18,085.00","18,112.00","18,113.00","18,034.00","70.98K","-0.10%"
"2015-2-20","18,104.00","17,967.00","18,121.00","17,853.00","159.65K","0.81%"
"2015-2-19","17,959.00","17,986.00","18,038.00","17,896.00","104.13K","-0.19%"
"2015-2-18","17,993.00","18,009.00","18,028.00","17,953.00","89.56K","-0.04%"
"2015-2-17","18,001.00","17,972.00","18,024.00","17,891.00","125.74K","0.44%"
"2015-2-16","17,923.00","17,960.00","17,998.50","17,900.00","","-0.20%"
"2015-2-15","17,959.00","17,972.50","17,987.50","17,959.00","","-0.13%"
"2015-2-13","17,982.00","17,929.00","18,009.00","17,913.00","95.89K","0.28%"
"2015-2-12","17,932.00","17,890.00","17,946.00","17,778.00","117.44K","0.57%"
"2015-2-11","17,831.00","17,802.00","17,949.00","17,719.00","124.95K","0.21%"
"2015-2-10","17,793.00","17,692.00","17,831.00","17,658.00","116.41K","0.63%"
"2015-2-9","17,681.00","17,770.00","17,770.00","17,624.00","120.43K","-0.57%"
"2015-2-6","17,782.00","17,795.00","17,893.00","17,704.00","147.16K","-0.01%"
"2015-2-5","17,784.00","17,524.00","17,821.00","17,492.00","132.14K","1.23%"
"2015-2-4","17,568.00","17,582.00","17,712.00","17,507.00","176.02K","-0.02%"
"2015-2-3","17,572.00","17,282.00","17,600.00","17,214.00","184.06K","1.58%"
"2015-2-2","17,299.00","17,108.00","17,315.00","16,962.00","229.32K","1.18%"
"2015-1-30","17,097.00","17,421.00","17,424.00","17,082.00","241.91K","-1.92%"
"2015-1-29","17,432.00","17,127.00","17,438.00","17,062.00","232.61K","1.94%"
"2015-1-28","17,100.00","17,400.00","17,488.00","17,093.00","209.23K","-1.60%"
"2015-1-27","17,378.00","17,615.00","17,629.00","17,215.00","212.59K","-1.34%"
"2015-1-26","17,614.00","17,518.00","17,631.00","17,432.00","124.61K","0.15%"
"2015-1-23","17,588.00","17,739.00","17,795.00","17,575.00","133.88K","-0.84%"
"2015-1-22","17,737.00","17,493.00","17,776.00","17,410.00","187.47K","1.41%"
"2015-1-21","17,491.00","17,418.00","17,535.00","17,325.00","179.02K","0.17%"
"2015-1-20","17,461.00","17,442.00","17,536.00","17,271.00","231.45K","0.32%"
"2015-1-19","17,404.50","17,410.00","17,523.50","17,346.00","","-0.04%"
"2015-1-18","17,412.00","17,436.00","17,436.00","17,393.00","","-0.11%"
"2015-1-16","17,432.00","17,220.00","17,458.00","17,125.00","219.26K","0.86%"
"2015-1-15","17,283.00","17,396.00","17,533.00","17,190.00","298.35K","-0.47%"
"2015-1-14","17,365.00","17,542.00","17,568.00","17,183.00","328.08K","-0.97%"
"2015-1-13","17,535.00","17,586.00","17,854.00","17,416.00","274.26K","-0.20%"
"2015-1-12","17,571.00","17,647.00","17,753.00","17,491.00","178.16K","-0.44%"
"2015-1-9","17,649.00","17,811.00","17,864.00","17,612.00","196.35K","-0.96%"
"2015-1-8","17,820.00","17,515.00","17,846.00","17,514.00","151.63K","1.79%"
"2015-1-7","17,507.00","17,309.00","17,524.00","17,300.00","183.55K","1.26%"
"2015-1-6","17,290.00","17,470.00","17,502.00","17,176.00","257.16K","-0.92%"
"2015-1-5","17,450.00","17,726.00","17,746.00","17,392.00","181.35K","-1.54%"
"2015-1-2","17,723.00","17,781.00","17,884.00","17,655.00","124.97K","-0.56%"
"2015-1-1","17,822.00","17,757.00","17,825.50","17,757.00","","0.39%"
